t,x,y,z,roll_deg,pitch_deg,yaw_deg,F1,F2,F3,F4,servo1,servo2,servo3,servo4,Fhat_x,Fhat_y,Fhat_z,Mhat_x,Mhat_y,Mhat_z,dist_x,dist_y,dist_z,dob_on,arm_j1,arm_j2,arm_j3,arm_j4,x_c
1.002500,0.001819,0.000016,0.276133,-0.003220,0.377834,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.815527,4.582499,0.000335,-0.000746,0.083507
1.005000,0.001820,0.000016,0.276133,-0.003220,0.377982,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.815519,4.582476,0.000335,-0.000747,0.083507
1.007500,0.001821,0.000016,0.276133,-0.003221,0.378133,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.815508,4.582452,0.000335,-0.000747,0.083507
1.010000,0.001821,0.000016,0.276133,-0.003221,0.378285,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.815493,4.582426,0.000335,-0.000747,0.083507
1.012500,0.001822,0.000016,0.276133,-0.003222,0.378439,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.815475,4.582399,0.000335,-0.000747,0.083507
1.015000,0.001823,0.000016,0.276133,-0.003223,0.378594,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.815455,4.582370,0.000335,-0.000747,0.083507
1.017500,0.001823,0.000016,0.276133,-0.003224,0.378749,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.815431,4.582341,0.000335,-0.000747,0.083507
1.020000,0.001824,0.000016,0.276133,-0.003225,0.378904,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.815405,4.582310,0.000335,-0.000747,0.083507
1.022500,0.001825,0.000016,0.276132,-0.003226,0.379060,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.815376,4.582279,0.000335,-0.000747,0.083507
1.025000,0.001825,0.000016,0.276132,-0.003226,0.379214,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.815344,4.582246,0.000335,-0.000747,0.083507
1.027500,0.001826,0.000016,0.276132,-0.003228,0.379368,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.815310,4.582213,0.000335,-0.000747,0.083507
1.030000,0.001827,0.000016,0.276132,-0.003229,0.379520,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.815275,4.582180,0.000335,-0.000747,0.083507
1.032500,0.001828,0.000016,0.276132,-0.003230,0.379670,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.815237,4.582145,0.000335,-0.000748,0.083507
1.035000,0.001828,0.000016,0.276132,-0.003231,0.379818,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.815197,4.582111,0.000335,-0.000748,0.083507
1.037500,0.001829,0.000016,0.276132,-0.003232,0.379964,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.815156,4.582076,0.000335,-0.000748,0.083507
1.040000,0.001830,0.000016,0.276131,-0.003233,0.380107,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.815113,4.582041,0.000335,-0.000748,0.083507
1.042500,0.001830,0.000016,0.276131,-0.003234,0.380247,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.815068,4.582006,0.000335,-0.000748,0.083507
1.045000,0.001831,0.000016,0.276131,-0.003235,0.380383,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.815023,4.581970,0.000335,-0.000748,0.083507
1.047500,0.001832,0.000016,0.276131,-0.003237,0.380517,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814976,4.581935,0.000335,-0.000748,0.083507
1.050000,0.001832,0.000016,0.276131,-0.003238,0.380646,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814929,4.581900,0.000335,-0.000748,0.083507
1.052500,0.001833,0.000016,0.276131,-0.003239,0.380771,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814880,4.581866,0.000335,-0.000748,0.083507
1.055000,0.001833,0.000016,0.276131,-0.003240,0.380892,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814832,4.581831,0.000335,-0.000748,0.083507
1.057500,0.001834,0.000016,0.276131,-0.003241,0.381009,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814782,4.581798,0.000335,-0.000748,0.083507
1.060000,0.001835,0.000016,0.276130,-0.003243,0.381121,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814732,4.581764,0.000335,-0.000749,0.083507
1.062500,0.001835,0.000016,0.276130,-0.003244,0.381228,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814683,4.581731,0.000335,-0.000749,0.083507
1.065000,0.001836,0.000016,0.276130,-0.003245,0.381330,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814633,4.581699,0.000335,-0.000749,0.083507
1.067500,0.001836,0.000016,0.276130,-0.003246,0.381427,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814583,4.581668,0.000335,-0.000749,0.083507
1.070000,0.001837,0.000016,0.276130,-0.003247,0.381519,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814533,4.581637,0.000335,-0.000749,0.083507
1.072500,0.001837,0.000016,0.276130,-0.003248,0.381606,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814484,4.581607,0.000335,-0.000749,0.083507
1.075000,0.001837,0.000016,0.276130,-0.003249,0.381688,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814435,4.581578,0.000335,-0.000749,0.083507
1.077500,0.001838,0.000016,0.276130,-0.003250,0.381764,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814386,4.581550,0.000335,-0.000749,0.083507
1.080000,0.001838,0.000016,0.276130,-0.003251,0.381835,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814339,4.581523,0.000335,-0.000749,0.083507
1.082500,0.001839,0.000016,0.276130,-0.003252,0.381900,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814292,4.581497,0.000335,-0.000749,0.083507
1.085000,0.001839,0.000016,0.276129,-0.003253,0.381960,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814246,4.581472,0.000335,-0.000749,0.083507
1.087500,0.001839,0.000016,0.276129,-0.003254,0.382014,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814201,4.581448,0.000335,-0.000749,0.083507
1.090000,0.001839,0.000016,0.276129,-0.003255,0.382063,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814157,4.581426,0.000335,-0.000749,0.083507
1.092500,0.001840,0.000016,0.276129,-0.003255,0.382107,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814114,4.581404,0.000335,-0.000749,0.083507
1.095000,0.001840,0.000016,0.276129,-0.003256,0.382145,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814072,4.581384,0.000335,-0.000749,0.083507
1.097500,0.001840,0.000016,0.276129,-0.003257,0.382178,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814032,4.581364,0.000335,-0.000749,0.083507
1.100000,0.001840,0.000016,0.276129,-0.003257,0.382205,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813993,4.581346,0.000335,-0.000750,0.083507
1.102500,0.001840,0.000016,0.276129,-0.003258,0.382228,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813956,4.581330,0.000335,-0.000750,0.083507
1.105000,0.001841,0.000016,0.276129,-0.003258,0.382245,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813920,4.581314,0.000335,-0.000750,0.083507
1.107500,0.001841,0.000016,0.276129,-0.003259,0.382257,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813885,4.581300,0.000335,-0.000750,0.083507
1.110000,0.001841,0.000016,0.276129,-0.003259,0.382265,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813852,4.581287,0.000335,-0.000750,0.083507
1.112500,0.001841,0.000016,0.276129,-0.003260,0.382267,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813821,4.581275,0.000335,-0.000750,0.083507
1.115000,0.001841,0.000016,0.276129,-0.003260,0.382265,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813791,4.581265,0.000335,-0.000750,0.083507
1.117500,0.001841,0.000016,0.276129,-0.003260,0.382259,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813763,4.581255,0.000335,-0.000750,0.083507
1.120000,0.001841,0.000016,0.276129,-0.003260,0.382248,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813737,4.581247,0.000335,-0.000750,0.083507
1.122500,0.001841,0.000016,0.276129,-0.003261,0.382233,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813713,4.581240,0.000335,-0.000750,0.083507
1.125000,0.001841,0.000016,0.276129,-0.003261,0.382214,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813690,4.581235,0.000335,-0.000750,0.083507
1.127500,0.001841,0.000016,0.276129,-0.003261,0.382191,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813669,4.581230,0.000335,-0.000750,0.083507
1.130000,0.001841,0.000016,0.276129,-0.003261,0.382164,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813650,4.581227,0.000335,-0.000750,0.083507
1.132500,0.001840,0.000016,0.276129,-0.003261,0.382134,0.000281,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813633,4.581225,0.000335,-0.000750,0.083507
1.135000,0.001840,0.000016,0.276129,-0.003261,0.382101,0.000281,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813617,4.581224,0.000335,-0.000750,0.083507
1.137500,0.001840,0.000016,0.276129,-0.003261,0.382064,0.000281,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813603,4.581224,0.000335,-0.000750,0.083507
1.140000,0.001840,0.000016,0.276129,-0.003261,0.382024,0.000281,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813591,4.581225,0.000335,-0.000750,0.083507
1.142500,0.001840,0.000016,0.276129,-0.003260,0.381982,0.000281,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813581,4.581227,0.000335,-0.000750,0.083507
1.145000,0.001840,0.000016,0.276129,-0.003260,0.381937,0.000281,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813572,4.581230,0.000335,-0.000750,0.083507
1.147500,0.001839,0.000016,0.276129,-0.003260,0.381889,0.000281,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813565,4.581234,0.000335,-0.000750,0.083507
1.150000,0.001839,0.000016,0.276129,-0.003260,0.381839,0.000281,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813559,4.581239,0.000335,-0.000749,0.083507
1.152500,0.001839,0.000016,0.276129,-0.003259,0.381787,0.000281,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813556,4.581244,0.000335,-0.000749,0.083507
1.155000,0.001839,0.000016,0.276129,-0.003259,0.381734,0.000281,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813553,4.581251,0.000335,-0.000749,0.083507
1.157500,0.001839,0.000016,0.276129,-0.003259,0.381678,0.000281,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813553,4.581258,0.000335,-0.000749,0.083507
1.160000,0.001838,0.000016,0.276129,-0.003258,0.381621,0.000281,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813554,4.581266,0.000335,-0.000749,0.083507
1.162500,0.001838,0.000016,0.276129,-0.003258,0.381563,0.000281,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813556,4.581275,0.000335,-0.000749,0.083507
1.165000,0.001838,0.000016,0.276129,-0.003257,0.381504,0.000281,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813560,4.581285,0.000335,-0.000749,0.083507
1.167500,0.001838,0.000016,0.276130,-0.003257,0.381444,0.000281,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813565,4.581295,0.000335,-0.000749,0.083507
1.170000,0.001837,0.000016,0.276130,-0.003256,0.381383,0.000281,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813571,4.581305,0.000335,-0.000749,0.083507
1.172500,0.001837,0.000016,0.276130,-0.003256,0.381322,0.000281,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813579,4.581316,0.000335,-0.000749,0.083507
1.175000,0.001837,0.000016,0.276130,-0.003255,0.381260,0.000281,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813587,4.581328,0.000335,-0.000749,0.083507
1.177500,0.001836,0.000016,0.276130,-0.003255,0.381198,0.000281,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813597,4.581340,0.000335,-0.000749,0.083507
1.180000,0.001836,0.000016,0.276130,-0.003254,0.381136,0.000281,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813608,4.581353,0.000335,-0.000749,0.083507
1.182500,0.001836,0.000016,0.276130,-0.003254,0.381074,0.000281,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813620,4.581366,0.000335,-0.000749,0.083507
1.185000,0.001836,0.000016,0.276130,-0.003253,0.381012,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813633,4.581379,0.000335,-0.000749,0.083507
1.187500,0.001835,0.000016,0.276130,-0.003253,0.380951,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813647,4.581392,0.000335,-0.000749,0.083507
1.190000,0.001835,0.000016,0.276130,-0.003252,0.380890,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813662,4.581406,0.000335,-0.000749,0.083507
1.192500,0.001835,0.000016,0.276130,-0.003251,0.380830,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813678,4.581420,0.000335,-0.000749,0.083507
1.195000,0.001834,0.000016,0.276130,-0.003251,0.380771,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813694,4.581434,0.000335,-0.000749,0.083507
1.197500,0.001834,0.000016,0.276130,-0.003250,0.380713,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813711,4.581448,0.000335,-0.000749,0.083507
1.200000,0.001834,0.000016,0.276130,-0.003250,0.380656,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813728,4.581462,0.000335,-0.000749,0.083507
1.202500,0.001834,0.000016,0.276130,-0.003249,0.380600,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813746,4.581476,0.000335,-0.000749,0.083507
1.205000,0.001833,0.000016,0.276130,-0.003249,0.380546,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813765,4.581490,0.000335,-0.000749,0.083507
1.207500,0.001833,0.000016,0.276130,-0.003248,0.380493,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813784,4.581504,0.000335,-0.000749,0.083507
1.210000,0.001833,0.000016,0.276130,-0.003248,0.380441,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813803,4.581518,0.000335,-0.000749,0.083507
1.212500,0.001833,0.000016,0.276131,-0.003247,0.380391,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813822,4.581532,0.000335,-0.000749,0.083507
1.215000,0.001832,0.000016,0.276131,-0.003247,0.380343,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813842,4.581546,0.000335,-0.000748,0.083507
1.217500,0.001832,0.000016,0.276131,-0.003246,0.380297,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813862,4.581559,0.000335,-0.000748,0.083507
1.220000,0.001832,0.000016,0.276131,-0.003246,0.380252,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813882,4.581573,0.000335,-0.000748,0.083507
1.222500,0.001832,0.000016,0.276131,-0.003245,0.380209,0.000282,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813902,4.581586,0.000335,-0.000748,0.083507
