t,x,y,z,roll_deg,pitch_deg,yaw_deg,F1,F2,F3,F4,servo1,servo2,servo3,servo4,Fhat_x,Fhat_y,Fhat_z,Mhat_x,Mhat_y,Mhat_z,dist_x,dist_y,dist_z,dob_on,arm_j1,arm_j2,arm_j3,arm_j4,x_c
1.060000,0.002196,0.000015,0.276162,-0.003216,0.438152,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.815118,4.581926,0.000329,-0.000748,0.096882
1.062500,0.002197,0.000015,0.276162,-0.003217,0.438303,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.815061,4.581885,0.000329,-0.000748,0.096882
1.065000,0.002198,0.000015,0.276162,-0.003219,0.438450,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.815003,4.581844,0.000329,-0.000748,0.096882
1.067500,0.002198,0.000015,0.276161,-0.003220,0.438592,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814944,4.581803,0.000329,-0.000748,0.096882
1.070000,0.002199,0.000015,0.276161,-0.003222,0.438729,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814884,4.581763,0.000329,-0.000749,0.096882
1.072500,0.002200,0.000015,0.276161,-0.003223,0.438861,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814824,4.581723,0.000329,-0.000749,0.096882
1.075000,0.002200,0.000015,0.276161,-0.003225,0.438989,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814764,4.581684,0.000329,-0.000749,0.096882
1.077500,0.002201,0.000015,0.276161,-0.003226,0.439110,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814704,4.581646,0.000329,-0.000749,0.096882
1.080000,0.002201,0.000015,0.276161,-0.003227,0.439227,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814644,4.581608,0.000329,-0.000749,0.096882
1.082500,0.002202,0.000015,0.276161,-0.003229,0.439337,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814584,4.581572,0.000329,-0.000749,0.096882
1.085000,0.002203,0.000015,0.276161,-0.003230,0.439442,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814524,4.581536,0.000329,-0.000749,0.096882
1.087500,0.002203,0.000015,0.276160,-0.003231,0.439541,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814465,4.581502,0.000329,-0.000749,0.096882
1.090000,0.002204,0.000015,0.276160,-0.003232,0.439634,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814407,4.581468,0.000329,-0.000749,0.096882
1.092500,0.002204,0.000015,0.276160,-0.003233,0.439721,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814349,4.581436,0.000329,-0.000749,0.096882
1.095000,0.002204,0.000015,0.276160,-0.003234,0.439802,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814292,4.581404,0.000329,-0.000749,0.096882
1.097500,0.002205,0.000015,0.276160,-0.003235,0.439876,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814236,4.581374,0.000329,-0.000749,0.096882
1.100000,0.002205,0.000015,0.276160,-0.003236,0.439945,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814182,4.581346,0.000329,-0.000750,0.096882
1.102500,0.002205,0.000015,0.276160,-0.003237,0.440007,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814128,4.581318,0.000329,-0.000750,0.096882
1.105000,0.002206,0.000015,0.276160,-0.003237,0.440064,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814076,4.581292,0.000329,-0.000750,0.096882
1.107500,0.002206,0.000015,0.276160,-0.003238,0.440114,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.814025,4.581267,0.000329,-0.000750,0.096882
1.110000,0.002206,0.000015,0.276160,-0.003239,0.440158,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813976,4.581244,0.000329,-0.000750,0.096882
1.112500,0.002207,0.000015,0.276160,-0.003239,0.440196,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813928,4.581222,0.000329,-0.000750,0.096882
1.115000,0.002207,0.000015,0.276160,-0.003240,0.440229,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813882,4.581202,0.000329,-0.000750,0.096882
1.117500,0.002207,0.000015,0.276160,-0.003240,0.440255,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813838,4.581182,0.000329,-0.000750,0.096882
1.120000,0.002207,0.000015,0.276160,-0.003241,0.440276,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813796,4.581165,0.000329,-0.000750,0.096882
1.122500,0.002207,0.000015,0.276160,-0.003241,0.440291,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813755,4.581149,0.000329,-0.000750,0.096882
1.125000,0.002207,0.000015,0.276159,-0.003241,0.440300,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813716,4.581134,0.000329,-0.000750,0.096882
1.127500,0.002207,0.000015,0.276159,-0.003241,0.440304,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813679,4.581120,0.000329,-0.000750,0.096882
1.130000,0.002207,0.000015,0.276159,-0.003242,0.440303,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813645,4.581109,0.000329,-0.000750,0.096882
1.132500,0.002207,0.000015,0.276159,-0.003242,0.440296,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813612,4.581098,0.000329,-0.000750,0.096882
1.135000,0.002207,0.000015,0.276159,-0.003242,0.440285,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813581,4.581089,0.000329,-0.000750,0.096882
1.137500,0.002207,0.000015,0.276159,-0.003242,0.440269,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813552,4.581081,0.000329,-0.000750,0.096882
1.140000,0.002207,0.000015,0.276159,-0.003242,0.440248,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813526,4.581075,0.000329,-0.000750,0.096882
1.142500,0.002207,0.000015,0.276159,-0.003242,0.440223,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813501,4.581070,0.000329,-0.000750,0.096882
1.145000,0.002207,0.000015,0.276160,-0.003241,0.440193,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813479,4.581067,0.000329,-0.000750,0.096882
1.147500,0.002207,0.000015,0.276160,-0.003241,0.440160,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813458,4.581064,0.000329,-0.000750,0.096882
1.150000,0.002207,0.000015,0.276160,-0.003241,0.440122,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813440,4.581063,0.000329,-0.000750,0.096882
1.152500,0.002207,0.000015,0.276160,-0.003241,0.440081,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813424,4.581064,0.000329,-0.000750,0.096882
1.155000,0.002207,0.000015,0.276160,-0.003240,0.440037,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813410,4.581065,0.000329,-0.000750,0.096882
1.157500,0.002206,0.000015,0.276160,-0.003240,0.439989,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813397,4.581068,0.000329,-0.000750,0.096882
1.160000,0.002206,0.000015,0.276160,-0.003239,0.439938,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813387,4.581071,0.000329,-0.000750,0.096882
1.162500,0.002206,0.000015,0.276160,-0.003239,0.439884,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813379,4.581076,0.000329,-0.000750,0.096882
1.165000,0.002206,0.000015,0.276160,-0.003239,0.439827,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813373,4.581082,0.000329,-0.000750,0.096882
1.167500,0.002205,0.000015,0.276160,-0.003238,0.439768,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813368,4.581089,0.000329,-0.000750,0.096882
1.170000,0.002205,0.000015,0.276160,-0.003237,0.439707,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813366,4.581097,0.000329,-0.000750,0.096882
1.172500,0.002205,0.000015,0.276160,-0.003237,0.439644,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813365,4.581106,0.000329,-0.000750,0.096882
1.175000,0.002205,0.000015,0.276160,-0.003236,0.439579,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813366,4.581115,0.000329,-0.000750,0.096882
1.177500,0.002204,0.000015,0.276160,-0.003236,0.439512,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813369,4.581126,0.000329,-0.000749,0.096882
1.180000,0.002204,0.000015,0.276160,-0.003235,0.439444,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813374,4.581137,0.000329,-0.000749,0.096882
1.182500,0.002204,0.000015,0.276160,-0.003234,0.439375,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813380,4.581149,0.000329,-0.000749,0.096882
1.185000,0.002203,0.000015,0.276160,-0.003234,0.439305,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813387,4.581161,0.000329,-0.000749,0.096882
1.187500,0.002203,0.000015,0.276160,-0.003233,0.439234,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813397,4.581175,0.000329,-0.000749,0.096882
1.190000,0.002203,0.000015,0.276160,-0.003233,0.439163,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813407,4.581189,0.000329,-0.000749,0.096882
1.192500,0.002202,0.000015,0.276160,-0.003232,0.439091,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813419,4.581203,0.000329,-0.000749,0.096882
1.195000,0.002202,0.000015,0.276161,-0.003231,0.439019,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813432,4.581218,0.000329,-0.000749,0.096882
1.197500,0.002202,0.000015,0.276161,-0.003231,0.438947,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813447,4.581233,0.000329,-0.000749,0.096882
1.200000,0.002201,0.000015,0.276161,-0.003230,0.438875,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813462,4.581248,0.000329,-0.000749,0.096882
1.202500,0.002201,0.000015,0.276161,-0.003229,0.438804,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813479,4.581264,0.000329,-0.000749,0.096882
1.205000,0.002201,0.000015,0.276161,-0.003229,0.438733,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813496,4.581281,0.000329,-0.000749,0.096882
1.207500,0.002200,0.000015,0.276161,-0.003228,0.438662,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813515,4.581297,0.000329,-0.000749,0.096882
1.210000,0.002200,0.000015,0.276161,-0.003227,0.438593,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813535,4.581314,0.000329,-0.000749,0.096882
1.212500,0.002200,0.000015,0.276161,-0.003227,0.438524,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813555,4.581330,0.000329,-0.000749,0.096882
1.215000,0.002199,0.000015,0.276161,-0.003226,0.438457,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813576,4.581347,0.000329,-0.000749,0.096882
1.217500,0.002199,0.000015,0.276161,-0.003226,0.438391,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813597,4.581364,0.000329,-0.000749,0.096882
1.220000,0.002199,0.000015,0.276161,-0.003225,0.438326,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813620,4.581381,0.000329,-0.000749,0.096882
1.222500,0.002198,0.000015,0.276161,-0.003224,0.438263,0.000910,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.813642,4.581398,0.000329,-0.000749,0.096882
